unit_id,panel_id,room,orientation,is_exterior
1107,1B_FLOOR8,bedroom 01,Unknown,False
1107,1B_ROOF9,bedroom 01,Unknown,False
1103,3B_DOOR0,living room,Unknown,False
1103,3B_FLOOR1,living room,Unknown,False
1103,3B_ROOF2,living room,Unknown,False
1103,3B_WALL10,bathroom,West,True
1103,3B_WINDOW9,bedroom 01,East,True
1103,3B_WINDOW8,bedroom 01,South,True
1103,3B_FLOOR11,bedroom 01,Unknown,False
1103,3B_ROOF12,bedroom 01,Unknown,False
1103,3B_WINDOW13,bedroom 02,South,True
1103,3B_WALL15,bedroom 02,Unknown,False
1103,3B_WALL14,bedroom 02,Unknown,False
1103,3B_FLOOR16,bedroom 02,Unknown,False
1103,3B_ROOF17,bedroom 02,Unknown,False
1103,3B_WINDOW3,bedroom 03,South,True
1103,3B_WALL5,bedroom 03,Unknown,False
1103,3B_WALL4,bedroom 03,Unknown,False
1103,3B_FLOOR6,bedroom 03,Unknown,False
1103,3B_ROOF7,bedroom 03,Unknown,False
185,3B_DOOR0,living room,Unknown,False
185,3B_FLOOR1,living room,Unknown,True
185,3B_ROOF2,living room,Unknown,False
185,3B_WALL10,bathroom,East,True
185,3B_WINDOW9,bedroom 01,West,True
185,3B_WINDOW8,bedroom 01,North,True
185,3B_FLOOR11,bedroom 01,Unknown,True
185,3B_ROOF12,bedroom 01,Unknown,False
185,3B_WINDOW13,bedroom 02,North,True
185,3B_WINDOW15,bedroom 02,East,True
185,3B_WINDOW14,bedroom 02,South,True
185,3B_FLOOR16,bedroom 02,Unknown,True
185,3B_ROOF17,bedroom 02,Unknown,False
185,3B_WINDOW5,bedroom 03,South,True
185,3B_WINDOW4,bedroom 03,West,True
185,3B_WINDOW3,bedroom 03,North,True
185,3B_FLOOR6,bedroom 03,Unknown,True
185,3B_ROOF7,bedroom 03,Unknown,False
172,3B_DOOR0,living room,Unknown,False
172,3B_FLOOR1,living room,Unknown,False
172,3B_ROOF2,living room,Unknown,False
172,3B_WALL10,bathroom,East,True
172,3B_WINDOW9,bedroom 01,West,True
172,3B_WINDOW8,bedroom 01,North,True
172,3B_FLOOR11,bedroom 01,Unknown,False
172,3B_ROOF12,bedroom 01,Unknown,False
172,3B_WINDOW13,bedroom 02,North,True
172,3B_WALL15,bedroom 02,Unknown,False
172,3B_WALL14,bedroom 02,Unknown,False
172,3B_FLOOR16,bedroom 02,Unknown,False
172,3B_ROOF17,bedroom 02,Unknown,False
172,3B_WINDOW3,bedroom 03,North,True
172,3B_WALL5,bedroom 03,Unknown,False
172,3B_WALL4,bedroom 03,Unknown,False
172,3B_FLOOR6,bedroom 03,Unknown,False
172,3B_ROOF7,bedroom 03,Unknown,False
287,3B_DOOR0,living room,Unknown,False
287,3B_FLOOR1,living room,Unknown,False
287,3B_ROOF2,living room,Unknown,False
287,3B_WALL10,bathroom,East,True
287,3B_WINDOW9,bedroom 01,West,True
287,3B_WINDOW8,bedroom 01,North,True
287,3B_FLOOR11,bedroom 01,Unknown,False
287,3B_ROOF12,bedroom 01,Unknown,False
287,3B_WINDOW13,bedroom 02,North,True
287,3B_WINDOW15,bedroom 02,East,True
287,3B_WINDOW14,bedroom 02,South,True
287,3B_FLOOR16,bedroom 02,Unknown,False
287,3B_ROOF17,bedroom 02,Unknown,False
287,3B_WINDOW3,bedroom 03,North,True
287,3B_WALL5,bedroom 03,Unknown,False
287,3B_WALL4,bedroom 03,Unknown,False
287,3B_FLOOR6,bedroom 03,Unknown,False
287,3B_ROOF7,bedroom 03,Unknown,False
273,2B_WALL1,kitchen,Unknown,False
273,2B_DOOR0,living room,Unknown,False
273,2B_FLOOR2,living room,Unknown,False
273,2B_ROOF3,living room,Unknown,False
273,2B_WALL11,bedroom 01,East,True
273,2B_WINDOW10,bedroom 01,West,True
273,2B_WINDOW9,bedroom 01,North,True
273,2B_FLOOR12,bedroom 01,Unknown,False
273,2B_ROOF13,bedroom 01,Unknown,True
273,2B_WINDOW4,bedroom 02,North,True
273,2B_WALL6,bedroom 02,Unknown,False
273,2B_WALL5,bedroom 02,Unknown,False
273,2B_FLOOR7,bedroom 02,Unknown,False
273,2B_ROOF8,bedroom 02,Unknown,False
280,3B_DOOR0,living room,Unknown,False
280,3B_FLOOR1,living room,Unknown,False
280,3B_ROOF2,living room,Unknown,False
280,3B_WALL10,bathroom,North,True
280,3B_WINDOW9,bedroom 01,South,True
280,3B_WINDOW8,bedroom 01,West,True
280,3B_FLOOR11,bedroom 01,Unknown,False
280,3B_ROOF12,bedroom 01,Unknown,False
280,3B_WINDOW13,bedroom 02,West,True
280,3B_WALL15,bedroom 02,Unknown,False
280,3B_WALL14,bedroom 02,Unknown,False
280,3B_FLOOR16,bedroom 02,Unknown,False
280,3B_ROOF17,bedroom 02,Unknown,False
280,3B_WINDOW4,bedroom 03,South,True
280,3B_WINDOW3,bedroom 03,West,True
280,3B_WALL5,bedroom 03,Unknown,False
280,3B_FLOOR6,bedroom 03,Unknown,False
280,3B_ROOF7,bedroom 03,Unknown,False
293,3B_DOOR0,living room,Unknown,False
293,3B_FLOOR1,living room,Unknown,False
293,3B_ROOF2,living room,Unknown,False
293,3B_WALL10,bathroom,North,True
293,3B_WINDOW9,bedroom 01,South,True
293,3B_WINDOW8,bedroom 01,West,True
293,3B_FLOOR11,bedroom 01,Unknown,True
293,3B_ROOF12,bedroom 01,Unknown,True
293,3B_WINDOW13,bedroom 02,West,True
293,3B_WALL15,bedroom 02,Unknown,False
293,3B_WALL14,bedroom 02,Unknown,False
293,3B_FLOOR16,bedroom 02,Unknown,False
293,3B_ROOF17,bedroom 02,Unknown,False
293,3B_WINDOW3,bedroom 03,West,True
293,3B_WALL5,bedroom 03,Unknown,False
293,3B_WALL4,bedroom 03,Unknown,False
293,3B_FLOOR6,bedroom 03,Unknown,False
293,3B_ROOF7,bedroom 03,Unknown,False
290,3B_DOOR0,living room,Unknown,False
290,3B_FLOOR1,living room,Unknown,False
290,3B_ROOF2,living room,Unknown,False
290,3B_WALL10,bathroom,East,True
290,3B_WINDOW9,bedroom 01,West,True
290,3B_WINDOW8,bedroom 01,North,True
290,3B_FLOOR11,bedroom 01,Unknown,False
290,3B_ROOF12,bedroom 01,Unknown,False
290,3B_WINDOW13,bedroom 02,North,True
290,3B_WALL15,bedroom 02,Unknown,False
290,3B_WALL14,bedroom 02,Unknown,False
290,3B_FLOOR16,bedroom 02,Unknown,False
290,3B_ROOF17,bedroom 02,Unknown,False
290,3B_WINDOW3,bedroom 03,North,True
290,3B_WALL5,bedroom 03,Unknown,False
290,3B_WALL4,bedroom 03,Unknown,False
290,3B_FLOOR6,bedroom 03,Unknown,False
290,3B_ROOF7,bedroom 03,Unknown,False
289,1B_WALL0,kitchen,Unknown,False
289,1B_DOOR2,living room,Unknown,False
289,1B_WALL1,living room,Unknown,False
289,1B_FLOOR3,living room,Unknown,False
289,1B_ROOF4,living room,Unknown,False
289,1B_WALL5,bathroom,Unknown,False
289,1B_FLOOR8,bedroom 01,Unknown,False
289,1B_ROOF9,bedroom 01,Unknown,False
291,3B_DOOR0,living room,Unknown,False
291,3B_FLOOR1,living room,Unknown,False
291,3B_ROOF2,living room,Unknown,False
291,3B_WALL10,bathroom,South,True
291,3B_WINDOW9,bedroom 01,North,True
291,3B_WALL8,bedroom 01,Unknown,False
291,3B_FLOOR11,bedroom 01,Unknown,True
291,3B_ROOF12,bedroom 01,Unknown,False
291,3B_WINDOW13,bedroom 02,East,True
291,3B_WINDOW15,bedroom 02,South,True
291,3B_WALL14,bedroom 02,Unknown,False
291,3B_FLOOR16,bedroom 02,Unknown,False
291,3B_ROOF17,bedroom 02,Unknown,False
291,3B_WINDOW3,bedroom 03,East,True
291,3B_WALL5,bedroom 03,Unknown,False
291,3B_WALL4,bedroom 03,Unknown,False
291,3B_FLOOR6,bedroom 03,Unknown,False
291,3B_ROOF7,bedroom 03,Unknown,False
292,2B_WALL1,kitchen,Unknown,False
292,2B_DOOR0,living room,Unknown,False
292,2B_FLOOR2,living room,Unknown,False
292,2B_ROOF3,living room,Unknown,False
292,2B_WALL11,bedroom 01,East,True
292,2B_WINDOW10,bedroom 01,West,True
292,2B_WINDOW9,bedroom 01,North,True
292,2B_FLOOR12,bedroom 01,Unknown,False
292,2B_ROOF13,bedroom 01,Unknown,False
292,2B_WINDOW4,bedroom 02,North,True
292,2B_WALL6,bedroom 02,Unknown,False
292,2B_WALL5,bedroom 02,Unknown,False
292,2B_FLOOR7,bedroom 02,Unknown,False
292,2B_ROOF8,bedroom 02,Unknown,False
278,3B_DOOR0,living room,Unknown,False
278,3B_FLOOR1,living room,Unknown,False
278,3B_ROOF2,living room,Unknown,False
278,3B_WALL10,bathroom,West,True
278,3B_WINDOW9,bedroom 01,East,True
278,3B_WINDOW8,bedroom 01,South,True
278,3B_FLOOR11,bedroom 01,Unknown,False
278,3B_ROOF12,bedroom 01,Unknown,False
278,3B_WINDOW13,bedroom 02,South,True
278,3B_WALL15,bedroom 02,Unknown,False
278,3B_WALL14,bedroom 02,Unknown,False
278,3B_FLOOR16,bedroom 02,Unknown,False
278,3B_ROOF17,bedroom 02,Unknown,False
278,3B_WINDOW3,bedroom 03,South,True
278,3B_WALL5,bedroom 03,Unknown,False
278,3B_WALL4,bedroom 03,Unknown,False
278,3B_FLOOR6,bedroom 03,Unknown,False
278,3B_ROOF7,bedroom 03,Unknown,False
275,3B_DOOR0,living room,Unknown,False
275,3B_FLOOR1,living room,Unknown,False
275,3B_ROOF2,living room,Unknown,False
275,3B_WALL10,bathroom,North,True
275,3B_WINDOW9,bedroom 01,South,True
275,3B_WINDOW8,bedroom 01,West,True
275,3B_FLOOR11,bedroom 01,Unknown,True
275,3B_ROOF12,bedroom 01,Unknown,True
275,3B_WINDOW13,bedroom 02,West,True
275,3B_WALL15,bedroom 02,Unknown,False
275,3B_WALL14,bedroom 02,Unknown,False
275,3B_FLOOR16,bedroom 02,Unknown,True
275,3B_ROOF17,bedroom 02,Unknown,True
275,3B_WINDOW3,bedroom 03,West,True
275,3B_WALL5,bedroom 03,Unknown,False
275,3B_WALL4,bedroom 03,Unknown,False
275,3B_FLOOR6,bedroom 03,Unknown,False
275,3B_ROOF7,bedroom 03,Unknown,False
296,3B_DOOR0,living room,Unknown,False
296,3B_FLOOR1,living room,Unknown,False
296,3B_ROOF2,living room,Unknown,False
296,3B_WALL10,bathroom,West,True
296,3B_WINDOW9,bedroom 01,East,True
296,3B_WINDOW8,bedroom 01,South,True
296,3B_FLOOR11,bedroom 01,Unknown,False
296,3B_ROOF12,bedroom 01,Unknown,True
296,3B_WINDOW13,bedroom 02,South,True
296,3B_WALL15,bedroom 02,Unknown,False
296,3B_WALL14,bedroom 02,Unknown,False
296,3B_FLOOR16,bedroom 02,Unknown,False
296,3B_ROOF17,bedroom 02,Unknown,True
296,3B_WINDOW3,bedroom 03,South,True
296,3B_WALL5,bedroom 03,Unknown,False
296,3B_WALL4,bedroom 03,Unknown,False
296,3B_FLOOR6,bedroom 03,Unknown,False
296,3B_ROOF7,bedroom 03,Unknown,True
284,3B_DOOR0,living room,Unknown,False
284,3B_FLOOR1,living room,Unknown,False
284,3B_ROOF2,living room,Unknown,False
284,3B_WALL10,bathroom,East,True
284,3B_WINDOW9,bedroom 01,West,True
284,3B_WINDOW8,bedroom 01,North,True
284,3B_FLOOR11,bedroom 01,Unknown,False
284,3B_ROOF12,bedroom 01,Unknown,False
284,3B_WINDOW13,bedroom 02,North,True
284,3B_WINDOW15,bedroom 02,East,True
284,3B_WINDOW14,bedroom 02,South,True
284,3B_FLOOR16,bedroom 02,Unknown,False
284,3B_ROOF17,bedroom 02,Unknown,False
284,3B_WINDOW5,bedroom 03,South,True
284,3B_WINDOW4,bedroom 03,West,True
284,3B_WINDOW3,bedroom 03,North,True
284,3B_FLOOR6,bedroom 03,Unknown,False
284,3B_ROOF7,bedroom 03,Unknown,False
288,3B_DOOR0,living room,Unknown,False
288,3B_FLOOR1,living room,Unknown,False
288,3B_ROOF2,living room,Unknown,False
288,3B_WALL10,bathroom,South,True
288,3B_WINDOW9,bedroom 01,North,True
288,3B_WINDOW8,bedroom 01,East,True
288,3B_FLOOR11,bedroom 01,Unknown,False
288,3B_ROOF12,bedroom 01,Unknown,False
288,3B_WINDOW13,bedroom 02,East,True
288,3B_WALL15,bedroom 02,Unknown,False
288,3B_WALL14,bedroom 02,Unknown,False
288,3B_FLOOR16,bedroom 02,Unknown,False
288,3B_ROOF17,bedroom 02,Unknown,True
288,3B_WINDOW3,bedroom 03,East,True
288,3B_WALL5,bedroom 03,Unknown,False
288,3B_WALL4,bedroom 03,Unknown,False
288,3B_FLOOR6,bedroom 03,Unknown,False
288,3B_ROOF7,bedroom 03,Unknown,False
286,3B_DOOR0,living room,Unknown,False
286,3B_FLOOR1,living room,Unknown,True
286,3B_ROOF2,living room,Unknown,False
286,3B_WALL10,bathroom,East,True
286,3B_WINDOW9,bedroom 01,West,True
286,3B_WINDOW8,bedroom 01,North,True
286,3B_FLOOR11,bedroom 01,Unknown,False
286,3B_ROOF12,bedroom 01,Unknown,True
286,3B_WINDOW13,bedroom 02,North,True
286,3B_WALL15,bedroom 02,Unknown,False
286,3B_WALL14,bedroom 02,Unknown,False
286,3B_FLOOR16,bedroom 02,Unknown,False
286,3B_ROOF17,bedroom 02,Unknown,False
286,3B_WINDOW3,bedroom 03,North,True
286,3B_WALL5,bedroom 03,Unknown,False
286,3B_WALL4,bedroom 03,Unknown,False
286,3B_FLOOR6,bedroom 03,Unknown,False
286,3B_ROOF7,bedroom 03,Unknown,False
298,2B_WALL1,kitchen,Unknown,False
298,2B_DOOR0,living room,Unknown,False
298,2B_FLOOR2,living room,Unknown,False
298,2B_ROOF3,living room,Unknown,True
298,2B_WALL11,bedroom 01,West,True
298,2B_WINDOW10,bedroom 01,East,True
298,2B_WINDOW9,bedroom 01,South,True
298,2B_FLOOR12,bedroom 01,Unknown,False
298,2B_ROOF13,bedroom 01,Unknown,True
298,2B_WINDOW4,bedroom 02,South,True
298,2B_WALL6,bedroom 02,Unknown,False
298,2B_WALL5,bedroom 02,Unknown,False
298,2B_FLOOR7,bedroom 02,Unknown,False
298,2B_ROOF8,bedroom 02,Unknown,False
277,2B_WALL1,kitchen,Unknown,False
277,2B_DOOR0,living room,Unknown,False
277,2B_FLOOR2,living room,Unknown,False
277,2B_ROOF3,living room,Unknown,False
277,2B_WALL11,bedroom 01,South,True
277,2B_WINDOW10,bedroom 01,North,True
277,2B_WINDOW9,bedroom 01,East,True
277,2B_FLOOR12,bedroom 01,Unknown,False
277,2B_ROOF13,bedroom 01,Unknown,True
277,2B_WINDOW4,bedroom 02,East,True
277,2B_WALL6,bedroom 02,Unknown,False
277,2B_WALL5,bedroom 02,Unknown,False
277,2B_FLOOR7,bedroom 02,Unknown,False
277,2B_ROOF8,bedroom 02,Unknown,False
271,1B_WALL0,kitchen,Unknown,False
271,1B_DOOR2,living room,Unknown,False
271,1B_WALL1,living room,Unknown,False
271,1B_FLOOR3,living room,Unknown,False
271,1B_ROOF4,living room,Unknown,False
271,1B_FLOOR8,bedroom 01,Unknown,False
271,1B_ROOF9,bedroom 01,Unknown,True
2101,2B_WALL1,kitchen,Unknown,False
2101,2B_DOOR0,living room,Unknown,False
2101,2B_FLOOR2,living room,Unknown,False
2101,2B_ROOF3,living room,Unknown,True
2101,2B_WALL11,bedroom 01,West,True
2101,2B_WINDOW10,bedroom 01,East,True
2101,2B_WINDOW9,bedroom 01,South,True
2101,2B_FLOOR12,bedroom 01,Unknown,False
2101,2B_ROOF13,bedroom 01,Unknown,True
2101,2B_WINDOW4,bedroom 02,South,True
2101,2B_WALL6,bedroom 02,Unknown,False
2101,2B_WALL5,bedroom 02,Unknown,False
2101,2B_FLOOR7,bedroom 02,Unknown,False
2101,2B_ROOF8,bedroom 02,Unknown,True
276,3B_DOOR0,living room,Unknown,False
276,3B_FLOOR1,living room,Unknown,False
276,3B_ROOF2,living room,Unknown,False
276,3B_WALL10,bathroom,West,True
276,3B_WINDOW9,bedroom 01,East,True
276,3B_WINDOW8,bedroom 01,South,True
276,3B_FLOOR11,bedroom 01,Unknown,True
276,3B_ROOF12,bedroom 01,Unknown,False
276,3B_WINDOW13,bedroom 02,South,True
276,3B_WALL15,bedroom 02,Unknown,False
276,3B_WALL14,bedroom 02,Unknown,False
276,3B_FLOOR16,bedroom 02,Unknown,False
276,3B_ROOF17,bedroom 02,Unknown,False
276,3B_WINDOW3,bedroom 03,South,True
276,3B_WALL5,bedroom 03,Unknown,False
276,3B_WALL4,bedroom 03,Unknown,False
276,3B_FLOOR6,bedroom 03,Unknown,False
276,3B_ROOF7,bedroom 03,Unknown,False
268,1B_WALL0,kitchen,Unknown,False
268,1B_DOOR2,living room,Unknown,False
268,1B_WALL1,living room,Unknown,False
268,1B_FLOOR3,living room,Unknown,False
268,1B_ROOF4,living room,Unknown,False
268,1B_WALL7,bedroom 01,Unknown,False
268,1B_FLOOR8,bedroom 01,Unknown,False
268,1B_ROOF9,bedroom 01,Unknown,True
2104,1B_WALL0,kitchen,West,True
2104,1B_DOOR2,living room,Unknown,False
2104,1B_WALL1,living room,Unknown,False
2104,1B_FLOOR3,living room,Unknown,False
2104,1B_ROOF4,living room,Unknown,True
2104,1B_WINDOW5,bathroom,West,True
2104,1B_WINDOW6,bedroom 01,South,True
2104,1B_WALL7,bedroom 01,Unknown,False
2104,1B_FLOOR8,bedroom 01,Unknown,False
2104,1B_ROOF9,bedroom 01,Unknown,True
274,3B_DOOR0,living room,Unknown,False
274,3B_FLOOR1,living room,Unknown,False
274,3B_ROOF2,living room,Unknown,False
274,3B_WALL10,bathroom,West,True
274,3B_WINDOW9,bedroom 01,East,True
274,3B_WINDOW8,bedroom 01,South,True
274,3B_FLOOR11,bedroom 01,Unknown,False
274,3B_ROOF12,bedroom 01,Unknown,False
274,3B_WINDOW13,bedroom 02,South,True
274,3B_WALL15,bedroom 02,Unknown,False
274,3B_WALL14,bedroom 02,Unknown,False
274,3B_FLOOR16,bedroom 02,Unknown,False
274,3B_ROOF17,bedroom 02,Unknown,False
274,3B_WINDOW3,bedroom 03,South,True
274,3B_WALL5,bedroom 03,Unknown,False
274,3B_WALL4,bedroom 03,Unknown,False
274,3B_FLOOR6,bedroom 03,Unknown,False
274,3B_ROOF7,bedroom 03,Unknown,False
267,3B_DOOR0,living room,Unknown,False
267,3B_FLOOR1,living room,Unknown,False
267,3B_ROOF2,living room,Unknown,False
267,3B_WALL10,bathroom,East,True
267,3B_WINDOW9,bedroom 01,West,True
267,3B_WINDOW8,bedroom 01,North,True
267,3B_FLOOR11,bedroom 01,Unknown,False
267,3B_ROOF12,bedroom 01,Unknown,False
267,3B_WINDOW13,bedroom 02,North,True
267,3B_WALL15,bedroom 02,Unknown,False
267,3B_WALL14,bedroom 02,Unknown,False
267,3B_FLOOR16,bedroom 02,Unknown,False
267,3B_ROOF17,bedroom 02,Unknown,False
267,3B_WINDOW3,bedroom 03,North,True
267,3B_WALL5,bedroom 03,Unknown,False
267,3B_WALL4,bedroom 03,Unknown,False
267,3B_FLOOR6,bedroom 03,Unknown,False
267,3B_ROOF7,bedroom 03,Unknown,False
270,1B_WALL0,kitchen,Unknown,False
270,1B_DOOR2,living room,Unknown,False
270,1B_WALL1,living room,Unknown,False
270,1B_FLOOR3,living room,Unknown,False
270,1B_ROOF4,living room,Unknown,False
270,1B_WALL5,bathroom,Unknown,False
270,1B_FLOOR8,bedroom 01,Unknown,False
270,1B_ROOF9,bedroom 01,Unknown,False
283,3B_DOOR0,living room,Unknown,False
283,3B_FLOOR1,living room,Unknown,False
283,3B_ROOF2,living room,Unknown,True
283,3B_WALL10,bathroom,South,True
283,3B_WINDOW9,bedroom 01,North,True
283,3B_WINDOW8,bedroom 01,East,True
283,3B_FLOOR11,bedroom 01,Unknown,False
283,3B_ROOF12,bedroom 01,Unknown,False
283,3B_WINDOW13,bedroom 02,East,True
283,3B_WALL15,bedroom 02,Unknown,False
283,3B_WALL14,bedroom 02,Unknown,False
283,3B_FLOOR16,bedroom 02,Unknown,False
283,3B_ROOF17,bedroom 02,Unknown,False
283,3B_WINDOW4,bedroom 03,North,True
283,3B_WINDOW3,bedroom 03,East,True
283,3B_WALL5,bedroom 03,Unknown,False
283,3B_FLOOR6,bedroom 03,Unknown,False
283,3B_ROOF7,bedroom 03,Unknown,False
265,3B_DOOR0,living room,Unknown,False
265,3B_FLOOR1,living room,Unknown,False
265,3B_ROOF2,living room,Unknown,False
265,3B_WALL10,bathroom,East,True
265,3B_WINDOW9,bedroom 01,West,True
265,3B_WINDOW8,bedroom 01,North,True
265,3B_FLOOR11,bedroom 01,Unknown,True
265,3B_ROOF12,bedroom 01,Unknown,False
265,3B_WINDOW13,bedroom 02,North,True
265,3B_WALL15,bedroom 02,Unknown,False
265,3B_WALL14,bedroom 02,Unknown,False
265,3B_FLOOR16,bedroom 02,Unknown,False
265,3B_ROOF17,bedroom 02,Unknown,True
265,3B_WINDOW3,bedroom 03,North,True
265,3B_WALL5,bedroom 03,Unknown,False
265,3B_WALL4,bedroom 03,Unknown,False
265,3B_FLOOR6,bedroom 03,Unknown,False
265,3B_ROOF7,bedroom 03,Unknown,True
299,2B_WALL1,kitchen,Unknown,False
299,2B_DOOR0,living room,Unknown,False
299,2B_FLOOR2,living room,Unknown,False
299,2B_ROOF3,living room,Unknown,False
299,2B_WALL11,bedroom 01,West,True
299,2B_WINDOW10,bedroom 01,East,True
299,2B_WINDOW9,bedroom 01,South,True
299,2B_FLOOR12,bedroom 01,Unknown,False
299,2B_ROOF13,bedroom 01,Unknown,True
299,2B_WINDOW4,bedroom 02,South,True
299,2B_WALL6,bedroom 02,Unknown,False
299,2B_WALL5,bedroom 02,Unknown,False
299,2B_FLOOR7,bedroom 02,Unknown,False
299,2B_ROOF8,bedroom 02,Unknown,False
2100,2B_WALL1,kitchen,Unknown,False
2100,2B_DOOR0,living room,Unknown,False
2100,2B_FLOOR2,living room,Unknown,False
2100,2B_ROOF3,living room,Unknown,True
2100,2B_WALL11,bedroom 01,North,True
2100,2B_WINDOW10,bedroom 01,South,True
2100,2B_WINDOW9,bedroom 01,West,True
2100,2B_FLOOR12,bedroom 01,Unknown,True
2100,2B_ROOF13,bedroom 01,Unknown,True
2100,2B_WINDOW5,bedroom 02,South,True
2100,2B_WINDOW4,bedroom 02,West,True
2100,2B_WALL6,bedroom 02,Unknown,False
2100,2B_FLOOR7,bedroom 02,Unknown,False
2100,2B_ROOF8,bedroom 02,Unknown,True
282,1B_WALL0,kitchen,Unknown,False
282,1B_DOOR2,living room,Unknown,False
282,1B_WALL1,living room,Unknown,False
282,1B_FLOOR3,living room,Unknown,False
282,1B_ROOF4,living room,Unknown,False
282,1B_WALL7,bedroom 01,Unknown,False
282,1B_FLOOR8,bedroom 01,Unknown,False
282,1B_ROOF9,bedroom 01,Unknown,True
266,3B_DOOR0,living room,Unknown,False
266,3B_FLOOR1,living room,Unknown,False
266,3B_ROOF2,living room,Unknown,False
266,3B_WALL10,bathroom,South,True
266,3B_WINDOW9,bedroom 01,North,True
266,3B_WINDOW8,bedroom 01,East,True
266,3B_FLOOR11,bedroom 01,Unknown,False
266,3B_ROOF12,bedroom 01,Unknown,False
266,3B_WINDOW13,bedroom 02,East,True
266,3B_WALL15,bedroom 02,Unknown,False
266,3B_WALL14,bedroom 02,Unknown,False
266,3B_FLOOR16,bedroom 02,Unknown,False
266,3B_ROOF17,bedroom 02,Unknown,False
266,3B_WINDOW4,bedroom 03,North,True
266,3B_WINDOW3,bedroom 03,East,True
266,3B_WALL5,bedroom 03,Unknown,False
266,3B_FLOOR6,bedroom 03,Unknown,False
266,3B_ROOF7,bedroom 03,Unknown,False
264,2B_WALL1,kitchen,Unknown,False
264,2B_DOOR0,living room,Unknown,False
264,2B_FLOOR2,living room,Unknown,False
264,2B_ROOF3,living room,Unknown,False
264,2B_WALL11,bedroom 01,Unknown,False
264,2B_FLOOR12,bedroom 01,Unknown,False
264,2B_ROOF13,bedroom 01,Unknown,False
264,2B_WALL6,bedroom 02,Unknown,False
264,2B_WALL5,bedroom 02,Unknown,False
264,2B_FLOOR7,bedroom 02,Unknown,False
264,2B_ROOF8,bedroom 02,Unknown,False
294,2B_WALL1,kitchen,Unknown,False
294,2B_DOOR0,living room,Unknown,False
294,2B_FLOOR2,living room,Unknown,False
294,2B_ROOF3,living room,Unknown,False
294,2B_WALL11,bedroom 01,East,True
294,2B_WINDOW10,bedroom 01,West,True
294,2B_WINDOW9,bedroom 01,North,True
294,2B_FLOOR12,bedroom 01,Unknown,False
294,2B_ROOF13,bedroom 01,Unknown,False
294,2B_WINDOW4,bedroom 02,North,True
294,2B_WALL6,bedroom 02,Unknown,False
294,2B_WALL5,bedroom 02,Unknown,False
294,2B_FLOOR7,bedroom 02,Unknown,False
294,2B_ROOF8,bedroom 02,Unknown,False
295,3B_DOOR0,living room,Unknown,False
295,3B_FLOOR1,living room,Unknown,False
295,3B_ROOF2,living room,Unknown,True
295,3B_WALL10,bathroom,West,True
295,3B_WINDOW9,bedroom 01,East,True
295,3B_WINDOW8,bedroom 01,South,True
295,3B_FLOOR11,bedroom 01,Unknown,False
295,3B_ROOF12,bedroom 01,Unknown,True
295,3B_WINDOW13,bedroom 02,South,True
295,3B_WALL15,bedroom 02,Unknown,False
295,3B_WALL14,bedroom 02,Unknown,False
295,3B_FLOOR16,bedroom 02,Unknown,False
295,3B_ROOF17,bedroom 02,Unknown,False
295,3B_WINDOW3,bedroom 03,South,True
295,3B_WALL5,bedroom 03,Unknown,False
295,3B_WALL4,bedroom 03,Unknown,False
295,3B_FLOOR6,bedroom 03,Unknown,False
295,3B_ROOF7,bedroom 03,Unknown,False
297,2B_WALL1,kitchen,Unknown,False
297,2B_DOOR0,living room,Unknown,False
297,2B_FLOOR2,living room,Unknown,False
297,2B_ROOF3,living room,Unknown,True
297,2B_WALL11,bedroom 01,West,True
297,2B_WINDOW10,bedroom 01,East,True
297,2B_WINDOW9,bedroom 01,South,True
297,2B_FLOOR12,bedroom 01,Unknown,False
297,2B_ROOF13,bedroom 01,Unknown,True
297,2B_WINDOW5,bedroom 02,East,True
297,2B_WINDOW4,bedroom 02,South,True
297,2B_WALL6,bedroom 02,Unknown,False
297,2B_FLOOR7,bedroom 02,Unknown,False
297,2B_ROOF8,bedroom 02,Unknown,True
279,3B_DOOR0,living room,Unknown,False
279,3B_FLOOR1,living room,Unknown,False
279,3B_ROOF2,living room,Unknown,False
279,3B_WALL10,bathroom,North,True
279,3B_WINDOW9,bedroom 01,South,True
279,3B_WINDOW8,bedroom 01,West,True
279,3B_FLOOR11,bedroom 01,Unknown,False
279,3B_ROOF12,bedroom 01,Unknown,True
279,3B_WINDOW13,bedroom 02,West,True
279,3B_WINDOW15,bedroom 02,North,True
279,3B_WALL14,bedroom 02,Unknown,False
279,3B_FLOOR16,bedroom 02,Unknown,False
279,3B_ROOF17,bedroom 02,Unknown,False
279,3B_WINDOW3,bedroom 03,West,True
279,3B_WALL5,bedroom 03,Unknown,False
279,3B_WALL4,bedroom 03,Unknown,False
279,3B_FLOOR6,bedroom 03,Unknown,False
279,3B_ROOF7,bedroom 03,Unknown,False
2105,1B_WALL0,kitchen,Unknown,False
2105,1B_DOOR2,living room,Unknown,False
2105,1B_WALL1,living room,Unknown,False
2105,1B_FLOOR3,living room,Unknown,False
2105,1B_ROOF4,living room,Unknown,False
2105,1B_FLOOR8,bedroom 01,Unknown,False
2105,1B_ROOF9,bedroom 01,Unknown,False
2102,2B_WALL1,kitchen,Unknown,False
2102,2B_DOOR0,living room,Unknown,False
2102,2B_FLOOR2,living room,Unknown,False
2102,2B_ROOF3,living room,Unknown,True
